"frame",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,"state"
1,0.516326367855072,0.243644952774048,-0.170153141021729,0.999986171722412,0.521416783332825,0.228393971920013,-0.158033013343811,0.999960064888,0.524988889694214,0.226718664169312,-0.158050775527954,0.999956011772156,0.528021693229675,0.225097522139549,-0.158076032996178,0.999959826469421,0.512141585350037,0.231418877840042,-0.155870288610458,0.999963045120239,0.509752690792084,0.231690347194672,-0.155878514051437,0.999958157539368,0.5074263215065,0.231813162565231,-0.155841946601868,0.999963045120239,0.533468186855316,0.226208418607712,-0.061512999236584,0.999931454658508,0.505854070186615,0.232535853981972,-0.050812594592571,0.999909162521362,0.523892939090729,0.256224721670151,-0.131290286779404,0.99997067451477,0.512205183506012,0.256865948438644,-0.128410816192627,0.999967932701111,0.560636341571808,0.313054412603378,0.009784665890038,0.999966621398926,0.482565820217133,0.308119088411331,0.031911391764879,0.999924182891846,0.581120133399963,0.412657082080841,0.045497074723244,0.991261065006256,0.473032891750336,0.403405547142029,0.073870040476322,0.963566899299622,0.564537882804871,0.481188029050827,-0.051455836743116,0.980511784553528,0.469886779785156,0.479560732841492,-0.033150881528854,0.951881051063538,0.557753503322601,0.501461327075958,-0.082702562212944,0.95621258020401,0.469628989696503,0.499075770378113,-0.065489411354065,0.914655148983002,0.5536789894104,0.494190484285355,-0.108210697770119,0.95843493938446,0.472789227962494,0.4940145611763,-0.088469669222832,0.918802917003632,0.554526805877685,0.487897098064423,-0.062773384153843,0.938443958759308,0.474342912435532,0.488571494817734,-0.044377379119396,0.897023916244507,0.539748191833496,0.5256307721138,-0.010479376651347,0.999559223651886,0.49279060959816,0.523714303970337,0.010571144521237,0.999677419662476,0.557484686374664,0.705525636672974,-0.046142723411322,0.996222853660584,0.469075500965118,0.70521605014801,-0.034416500478983,0.996840357780456,0.562225699424744,0.869117677211762,0.033132899552584,0.995720326900482,0.45230770111084,0.869545817375183,0.039473030716181,0.997526228427887,0.555979728698731,0.890489220619202,0.03369639441371,0.900156974792481,0.457507789134979,0.892123401165008,0.039310071617365,0.940703630447388,0.571334958076477,0.925822556018829,-0.088888876140118,0.990270614624023,0.43437847495079,0.91962456703186,-0.079624868929386,0.992773115634918,"standing"
2,0.514869093894959,0.243600249290466,-0.162445709109306,0.999986469745636,0.520318627357483,0.228305861353874,-0.150691866874695,0.999961256980896,0.523697197437286,0.2267195135355,-0.150710821151733,0.999957144260406,0.526631951332092,0.225183218717575,-0.150749802589417,0.999960899353027,0.510722815990448,0.230822578072548,-0.147681504487991,0.999963998794556,0.507929623126984,0.230959296226501,-0.147689372301102,0.999959111213684,0.505924642086029,0.231010049581528,-0.147647202014923,0.9999640583992,0.532038271427155,0.226303264498711,-0.053443409502506,0.999933421611786,0.504208564758301,0.231571182608604,-0.039063535630703,0.999911665916443,0.522002816200256,0.256213873624802,-0.123224630951881,0.999971210956574,0.509954810142517,0.256871104240417,-0.119257368147373,0.999968767166138,0.556669354438782,0.312412202358246,0.018331609666348,0.999967098236084,0.479468256235123,0.307119697332382,0.045003764331341,0.999927163124084,0.577102065086365,0.412469893693924,0.050437040627003,0.990516722202301,0.469575077295303,0.40327200293541,0.080098740756512,0.961615085601806,0.560831189155579,0.48087203502655,-0.048594988882542,0.978281676769257,0.467822372913361,0.478956639766693,-0.033374585211277,0.950276494026184,0.555398941040039,0.501092731952667,-0.081329979002476,0.952471196651459,0.468835264444351,0.499051064252853,-0.066181138157845,0.912782669067383,0.551452398300171,0.493411332368851,-0.106864772737026,0.95493346452713,0.472373962402344,0.493802696466446,-0.090445004403591,0.917069911956787,0.551729798316956,0.486917614936829,-0.060437820851803,0.933772087097168,0.473666518926621,0.488247185945511,-0.045189179480076,0.895117998123169,0.535313010215759,0.52302223443985,-0.010561570525169,0.999576449394226,0.489809453487396,0.521555602550507,0.010658593848348,0.999689877033233,0.555418431758881,0.70408695936203,-0.057407509535551,0.996151685714722,0.469030767679215,0.702941477298737,-0.03638768941164,0.99672919511795,0.562213957309723,0.869058907032013,0.015781907364726,0.995760262012482,0.452300697565079,0.868822157382965,0.038285527378321,0.997517108917236,0.556176066398621,0.892167687416077,0.015602245926857,0.901573300361633,0.457603394985199,0.892367541790008,0.038041386753321,0.94117933511734,0.570959746837616,0.92529821395874,-0.109126016497612,0.990340054035187,0.433777868747711,0.919637560844421,-0.081528529524803,0.992782175540924,"standing"
3,0.511331677436829,0.244459718465805,-0.16354800760746,0.999987304210663,0.516577243804932,0.229117482900619,-0.151402667164803,0.999963819980621,0.519847512245178,0.227572098374367,-0.151419073343277,0.999959886074066,0.522856652736664,0.226186946034431,-0.1514513194561,0.999963402748108,0.50711977481842,0.23167909681797,-0.148704394698143,0.999966204166412,0.504691064357758,0.231739208102226,-0.148714810609818,0.99996143579483,0.502078175544739,0.231675088405609,-0.148679405450821,0.999966144561768,0.52802985906601,0.226744458079338,-0.05434226244688,0.999937832355499,0.499886602163315,0.231575801968574,-0.041008986532688,0.999917387962341,0.518250465393066,0.25688225030899,-0.1241175532341,0.999973058700562,0.50643527507782,0.258121013641357,-0.120426714420319,0.99997091293335,0.551030457019806,0.310815781354904,0.019987758249045,0.99996942281723,0.474181801080704,0.305848032236099,0.045424535870552,0.999932110309601,0.569988250732422,0.411643356084824,0.049957130104303,0.990435481071472,0.462245136499405,0.40239879488945,0.075613364577293,0.961871564388275,0.555032968521118,0.480452358722687,-0.060311358422041,0.978239715099335,0.461673349142075,0.477105557918549,-0.055693678557873,0.951300323009491,0.551191627979279,0.499128848314285,-0.096116341650486,0.952414989471436,0.464170694351196,0.498759537935257,-0.090285800397396,0.914598703384399,0.546918094158173,0.491177916526794,-0.120405778288841,0.954908847808838,0.468290984630585,0.492976009845734,-0.114936828613281,0.918865203857422,0.54676479101181,0.484706699848175,-0.072042793035507,0.933644950389862,0.468887895345688,0.486771732568741,-0.068105049431324,0.897259712219238,0.529951989650726,0.523071348667145,-0.010462550446391,0.999600291252136,0.484338104724884,0.52146703004837,0.010560059919953,0.999703645706177,0.551739454269409,0.703707814216614,-0.059150248765946,0.996128618717194,0.467289358377457,0.702613353729248,-0.036346592009068,0.996579945087433,0.562102913856506,0.869057655334473,0.008434909395874,0.995843350887299,0.451941639184952,0.868808388710022,0.038902159780264,0.997464239597321,0.556175112724304,0.8944171667099,0.007762623485178,0.904245913028717,0.457394033670425,0.893022894859314,0.038848076015711,0.941103041172028,0.570960879325867,0.925142586231232,-0.118535995483398,0.990548253059387,0.43378084897995,0.919628143310547,-0.080991603434086,0.99273955821991,"standing"
4,0.50564169883728,0.244483858346939,-0.170397862792015,0.999987781047821,0.511147260665894,0.229145184159279,-0.159032315015793,0.999965310096741,0.514320492744446,0.227679863572121,-0.159049138426781,0.999961316585541,0.517502427101135,0.22648249566555,-0.159089118242264,0.999964773654938,0.502673029899597,0.231559336185455,-0.156630009412766,0.999967634677887,0.499790281057358,0.231450766324997,-0.156631544232369,0.99996292591095,0.496766328811646,0.231249511241913,-0.156589359045029,0.999967694282532,0.522939145565033,0.22698949277401,-0.059496223926544,0.999939680099487,0.494812667369843,0.230811029672623,-0.047872006893158,0.999921500682831,0.511577069759369,0.257055401802063,-0.129777818918228,0.999974012374878,0.501670002937317,0.258127987384796,-0.126556769013405,0.999972462654114,0.545316755771637,0.310031145811081,0.018897101283074,0.999970257282257,0.468175947666168,0.304207682609558,0.042343553155661,0.999936282634735,0.562649548053741,0.410356342792511,0.054157465696335,0.989621222019196,0.452393114566803,0.400141656398773,0.079080253839493,0.963139712810516,0.550743222236633,0.475421786308289,-0.052607320249081,0.975866734981537,0.454860836267471,0.476074814796448,-0.026132360100746,0.952153086662292,0.547071397304535,0.492452144622803,-0.087813191115856,0.948148906230926,0.458393663167954,0.498674303293228,-0.057245552539826,0.915356338024139,0.543024301528931,0.484713435173035,-0.113562844693661,0.950918972492218,0.462764203548431,0.492233455181122,-0.082661688327789,0.919637441635132,0.542877078056335,0.477964103221893,-0.065223015844822,0.928297162055969,0.462940156459808,0.48558247089386,-0.037986524403095,0.898209869861603,0.525364398956299,0.522647738456726,-0.009783674962819,0.999611794948578,0.479544252157211,0.521363735198975,0.009866775944829,0.999710559844971,0.549052059650421,0.703411459922791,-0.057208396494389,0.996114552021027,0.464618980884552,0.702636539936066,-0.036609556525946,0.99649316072464,0.562063097953796,0.869020998477936,0.014503140933812,0.995947480201721,0.451914727687836,0.868910372257233,0.039776459336281,0.997448921203613,0.556198954582214,0.895760536193848,0.014297206886113,0.906478404998779,0.45754137635231,0.894159376621246,0.04001234471798,0.941272020339966,0.57070779800415,0.924993574619293,-0.11116585880518,0.990776181221008,0.433784872293472,0.919687509536743,-0.080763623118401,0.992770254611969,"standing"
5,0.501033425331116,0.244712635874748,-0.224392130970955,0.999987900257111,0.506291568279266,0.229637742042541,-0.213201522827148,0.99996554851532,0.509362578392029,0.228301659226418,-0.213211372494698,0.999961256980896,0.512455582618713,0.227347537875175,-0.213251441717148,0.999964535236358,0.498251259326935,0.231557503342628,-0.21246799826622,0.999968111515045,0.495135635137558,0.231370314955711,-0.212481051683426,0.999963462352753,0.492031037807465,0.231033384799957,-0.212446600198746,0.999968409538269,0.517411172389984,0.227418214082718,-0.107916928827763,0.99993884563446,0.489425808191299,0.230231538414955,-0.104012534022331,0.99992436170578,0.506000339984894,0.257513701915741,-0.181145936250687,0.999973833560944,0.496894121170044,0.258254498243332,-0.180190995335579,0.999973177909851,0.539471745491028,0.309962004423141,-0.017820978537202,0.999968409538269,0.461354345083237,0.303298354148865,-0.00529999146238,0.999939620494842,0.553425431251526,0.409977972507477,0.040443863719702,0.987509489059448,0.443130195140839,0.399833798408508,0.046963073313236,0.964771687984467,0.545281410217285,0.469718962907791,-0.057991057634354,0.96977311372757,0.448810756206512,0.47608944773674,-0.049472458660603,0.953400731086731,0.541630506515503,0.487566113471985,-0.08976324647665,0.938092172145844,0.452796310186386,0.499308735132217,-0.078629769384861,0.916618406772614,0.537826180458069,0.480378568172455,-0.118596777319908,0.941594421863556,0.457014858722687,0.492280572652817,-0.104010209441185,0.920870959758758,0.537660181522369,0.473086327314377,-0.071746028959751,0.916594624519348,0.457089126110077,0.485586851835251,-0.060725070536137,0.89963436126709,0.521535277366638,0.52221542596817,-0.009766166098416,0.999600946903229,0.475204885005951,0.521384835243225,0.009846637025476,0.999708592891693,0.547261655330658,0.701321184635162,-0.056715779006481,0.99610823392868,0.461937099695206,0.702739179134369,-0.037449203431606,0.99647718667984,0.562267363071442,0.868350625038147,0.017115313559771,0.996062219142914,0.451859951019287,0.869083046913147,0.041909746825695,0.997483432292938,0.55647885799408,0.895710170269012,0.016994785517454,0.909205198287964,0.458129465579987,0.896396636962891,0.042408633977175,0.942909121513367,0.570704638957977,0.923937797546387,-0.10981160402298,0.991040945053101,0.43337744474411,0.9196737408638,-0.079819530248642,0.992909014225006,"standing"
6,0.498084157705307,0.245618805289268,-0.272185027599335,0.9999880194664,0.503051519393921,0.230460673570633,-0.261493682861328,0.999965727329254,0.506107926368713,0.229152590036392,-0.261509507894516,0.999961376190186,0.509106636047363,0.228184998035431,-0.261542975902557,0.9999640583992,0.494318574666977,0.232022777199745,-0.261556595563889,0.999968349933624,0.491636216640472,0.231664106249809,-0.261567920446396,0.999963700771332,0.488334119319916,0.231231242418289,-0.261530697345734,0.999968707561493,0.513100981712341,0.227770805358887,-0.15220844745636,0.999938547611237,0.48471149802208,0.230245992541313,-0.152272641658783,0.999927341938019,0.503413140773773,0.258628845214844,-0.227137118577957,0.999973654747009,0.493090689182282,0.258997857570648,-0.227269321680069,0.999973833560944,0.534364581108093,0.309875279664993,-0.053546018898487,0.999966323375702,0.455836355686188,0.30323189496994,-0.040593579411507,0.999942243099213,0.543562829494476,0.407365679740906,0.023951632902026,0.985621809959412,0.43646115064621,0.399868130683899,0.028737938031554,0.96669352054596,0.543126344680786,0.462533980607986,-0.061363082379103,0.965011775493622,0.44410252571106,0.478006690740585,-0.055075824260712,0.95521879196167,0.540866076946258,0.480530768632889,-0.089452393352985,0.929464876651764,0.447751343250275,0.502059400081635,-0.079814210534096,0.918527483940124,0.537874817848206,0.473397880792618,-0.120632186532021,0.933785617351532,0.45172381401062,0.49428117275238,-0.106285989284515,0.922779262065887,0.537051916122437,0.467103064060211,-0.075991369783878,0.907459139823914,0.451856285333633,0.487029254436493,-0.066343024373055,0.902308762073517,0.517781376838684,0.521720826625824,-0.009673747234046,0.999570488929748,0.471282780170441,0.521425664424896,0.009743241593242,0.999699175357819,0.546234846115112,0.697840869426727,-0.055961556732655,0.996083855628967,0.459752559661865,0.702770590782166,-0.037378132343292,0.996480405330658,0.563113451004028,0.865240812301636,0.018381834030151,0.99617874622345,0.451860904693604,0.869282364845276,0.044725727289915,0.99753600358963,0.557238459587097,0.893795669078827,0.017708567902446,0.912581980228424,0.458632171154022,0.897226691246033,0.045232258737087,0.945169925689697,0.571532547473908,0.920844852924347,-0.108109258115292,0.991349995136261,0.433395206928253,0.919604003429413,-0.076520584523678,0.993123829364777,"standing"
7,0.495032787322998,0.246201306581497,-0.234799340367317,0.999988615512848,0.500160336494446,0.23094467818737,-0.22265300154686,0.999967515468597,0.503352582454681,0.229744613170624,-0.222678780555725,0.999963283538818,0.506091177463532,0.228865832090378,-0.22271902859211,0.999965488910675,0.490627527236939,0.23208275437355,-0.223663121461868,0.999969899654388,0.487789928913116,0.231663838028908,-0.223667174577713,0.99996542930603,0.485058397054672,0.231215164065361,-0.223608106374741,0.999970197677612,0.509783625602722,0.228108093142509,-0.114660322666168,0.999940931797028,0.480776131153107,0.230172216892242,-0.118786431849003,0.999932527542114,0.500242650508881,0.259580343961716,-0.190584629774094,0.999974370002747,0.488941013813019,0.259533166885376,-0.19199126958847,0.999975264072418,0.529317736625671,0.30859512090683,-0.029853213578463,0.999966084957123,0.451268821954727,0.303291797637939,-0.018973227590323,0.999945819377899,0.536194205284119,0.401061296463013,0.050579715520144,0.982158005237579,0.430756658315659,0.400329500436783,0.043003652244806,0.969096302986145,0.541880607604981,0.453785747289658,-0.034072436392307,0.962201952934265,0.438946425914764,0.481336057186127,-0.0325016528368,0.957969486713409,0.541429162025452,0.471445292234421,-0.059200894087553,0.924758613109589,0.441194474697113,0.50560337305069,-0.054027505218983,0.922422349452972,0.538910031318665,0.465124815702438,-0.092655375599861,0.929659485816956,0.445401608943939,0.49853453040123,-0.078087277710438,0.926480770111084,0.537658035755158,0.45946079492569,-0.049857188016176,0.903045177459717,0.445968717336655,0.490895301103592,-0.042261444032192,0.907097399234772,0.515001773834229,0.521695911884308,-0.00524202408269,0.999577045440674,0.468729585409164,0.521759212017059,0.00534351170063,0.999709129333496,0.5453040599823,0.697460949420929,-0.046960841864348,0.996055901050568,0.458029270172119,0.702790915966034,-0.044098146259785,0.996568143367767,0.565511226654053,0.862530946731567,0.036198511719704,0.99619334936142,0.45177298784256,0.869580507278442,0.04448939114809,0.997579455375671,0.560066282749176,0.891966342926025,0.037134777754545,0.915879845619202,0.458639323711395,0.89723140001297,0.045316107571125,0.94645756483078,0.579127192497253,0.914986073970795,-0.082303151488304,0.991486251354218,0.433401346206665,0.919689357280731,-0.075473256409168,0.993258118629456,"standing"
8,0.493493616580963,0.247601270675659,-0.262438178062439,0.999989449977875,0.498575210571289,0.233336865901947,-0.250270903110504,0.999970018863678,0.501349329948425,0.232368320226669,-0.250303000211716,0.999965906143188,0.504210948944092,0.23155103623867,-0.2503422498703,0.999967813491821,0.48943305015564,0.233609601855278,-0.252517521381378,0.999972224235535,0.486425459384918,0.232872918248177,-0.25251829624176,0.999967873096466,0.483148038387299,0.232077658176422,-0.252469003200531,0.999972283840179,0.506725192070007,0.229973688721657,-0.135648801922798,0.99994432926178,0.478622049093246,0.230421826243401,-0.146779328584671,0.999938130378723,0.498391002416611,0.261103123426437,-0.215594619512558,0.999975800514221,0.486822366714478,0.261027574539185,-0.218831568956375,0.999977171421051,0.525525093078613,0.306644320487976,-0.039085175842047,0.999966084957123,0.446847289800644,0.303316563367844,-0.044233404099941,0.999950230121612,0.530915796756744,0.398814231157303,-0.007650227751583,0.978419959545136,0.42558091878891,0.402331799268723,0.011409951373935,0.97154027223587,0.539734244346619,0.447888940572739,-0.160871595144272,0.961297690868378,0.433004379272461,0.486454427242279,-0.06893864274025,0.960822880268097,0.541493058204651,0.465994715690613,-0.197101816534996,0.924437880516052,0.433990657329559,0.51139110326767,-0.091459289193153,0.926876425743103,0.539611995220184,0.460787802934647,-0.229005575180054,0.929607272148132,0.439346641302109,0.505196630954742,-0.118727147579193,0.930789768695831,0.538016140460968,0.455489933490753,-0.177616566419601,0.90328311920166,0.440446466207504,0.497004956007004,-0.080009616911411,0.91253012418747,0.512475490570068,0.520917117595673,6.15E-05,0.999588847160339,0.466418206691742,0.521767139434814,1.09E-05,0.999722599983215,0.544170141220093,0.69627296924591,-0.047011844813824,0.995783746242523,0.457018613815308,0.70280122756958,-0.051398016512394,0.996638417243958,0.567683219909668,0.859892129898071,0.024173196405172,0.996106207370758,0.45168262720108,0.869933664798737,0.029447549954057,0.997579097747803,0.560975253582001,0.89191997051239,0.024040620774031,0.920520603656769,0.458626985549927,0.897473394870758,0.029829999431968,0.947100698947906,0.59152764081955,0.90421861410141,-0.085943125188351,0.991499125957489,0.43341189622879,0.919799625873566,-0.090837925672531,0.993242084980011,"standing"
9,0.491118490695953,0.248728290200233,-0.347303330898285,0.999990105628967,0.496107637882233,0.234645783901215,-0.336275219917297,0.999971866607666,0.49910694360733,0.23378923535347,-0.336284458637238,0.999967753887176,0.501544237136841,0.232942566275597,-0.336325854063034,0.999969244003296,0.487033605575561,0.234409317374229,-0.339284121990204,0.999974012374878,0.484024375677109,0.233459457755089,-0.339315503835678,0.999969899654388,0.48102068901062,0.232489317655563,-0.339284151792526,0.999973952770233,0.503812789916992,0.230873242020607,-0.216003462672234,0.999946177005768,0.476078182458878,0.230534791946411,-0.231348425149918,0.99994295835495,0.496416419744492,0.262127995491028,-0.297310471534729,0.999976575374603,0.484546661376953,0.262066751718521,-0.301815837621689,0.999978482723236,0.523810982704163,0.306301414966583,-0.088883496820927,0.999963879585266,0.444571197032928,0.303358197212219,-0.12003068625927,0.999954044818878,0.53032386302948,0.399947226047516,0.001359721412882,0.975245416164398,0.423022419214249,0.402801841497421,-0.056203596293926,0.97377473115921,0.539407432079315,0.456533223390579,-0.109174951910973,0.955895245075226,0.428206115961075,0.489470541477203,-0.135863900184631,0.963228702545166,0.539795279502869,0.47714313864708,-0.176094323396683,0.913673758506775,0.427547991275787,0.515907764434814,-0.158350706100464,0.930318713188171,0.538608074188232,0.473017334938049,-0.17766498029232,0.91984635591507,0.433010667562485,0.511995911598206,-0.186528950929642,0.934088289737701,0.537166297435761,0.466544628143311,-0.12085710465908,0.892897725105285,0.434972912073135,0.503376364707947,-0.1471166908741,0.916657507419586,0.510831892490387,0.519159376621246,0.006840559188277,0.999589920043945,0.463712751865387,0.521284461021423,-0.006857573054731,0.999728262424469,0.543079137802124,0.694397687911987,-0.035553675144911,0.995562791824341,0.456148684024811,0.702692270278931,-0.049752250313759,0.996617317199707,0.569036364555359,0.856855511665344,0.039192359894514,0.99605655670166,0.451509952545166,0.869940340518951,0.036063272505999,0.997572124004364,0.561526656150818,0.890949785709381,0.038973938673735,0.924798548221588,0.458378702402115,0.89736396074295,0.036853384226561,0.947393298149109,0.597195982933044,0.901679813861847,-0.079496540129185,0.991548776626587,0.433989226818085,0.91991400718689,-0.088395237922669,0.99327677488327,"standing"
10,0.490602642297745,0.248661488294601,-0.374818444252014,0.999990999698639,0.495548725128174,0.23451828956604,-0.362734287977219,0.999974429607391,0.498152196407318,0.233634486794472,-0.362718850374222,0.999970614910126,0.500328779220581,0.232792243361473,-0.36274853348732,0.999971926212311,0.486516177654266,0.234280273318291,-0.366589903831482,0.999976396560669,0.48304209113121,0.233187317848206,-0.366626441478729,0.999972641468048,0.48011326789856,0.232134461402893,-0.366572946310043,0.999976336956024,0.503414750099182,0.230887204408646,-0.237129539251328,0.999950766563416,0.474718183279038,0.230390131473541,-0.256963908672333,0.999948382377624,0.495984703302383,0.262101322412491,-0.323088198900223,0.999978601932525,0.483918190002441,0.262007236480713,-0.328896701335907,0.999980390071869,0.522791624069214,0.306144535541534,-0.102004051208496,0.999965369701386,0.443792998790741,0.303360521793365,-0.139813214540482,0.999958097934723,0.529704868793487,0.400473028421402,0.012484139762819,0.97539883852005,0.421809047460556,0.403474271297455,-0.066329017281532,0.975991010665894,0.539316713809967,0.461495369672775,-0.049798328429461,0.956550776958466,0.426218748092651,0.49225926399231,-0.139006555080414,0.965932607650757,0.539723992347717,0.484003156423569,-0.068431630730629,0.91280061006546,0.424796879291534,0.518371641635895,-0.159918457269669,0.934556365013123,0.538493633270264,0.480178445577622,-0.104221597313881,0.919150948524475,0.430044889450073,0.515309989452362,-0.189200416207314,0.93808388710022,0.53709328174591,0.47330567240715,-0.065411619842053,0.892578184604645,0.432406902313232,0.506827592849731,-0.150268539786339,0.921613216400146,0.510303378105164,0.518183350563049,0.00928463973105,0.999609529972076,0.462740749120712,0.521146178245544,-0.009353409521282,0.999744355678558,0.543177485466003,0.693806111812592,-0.02755250968039,0.995672821998596,0.454131186008453,0.704164147377014,-0.047606226056814,0.996753811836243,0.570439040660858,0.856358230113983,0.056294310837984,0.996202766895294,0.451234996318817,0.869951605796814,0.049471311271191,0.997678637504577,0.562446475028992,0.890393078327179,0.056598532944918,0.929772615432739,0.458269208669663,0.897322416305542,0.050703756511211,0.949538290500641,0.599215865135193,0.90117871761322,-0.064671657979488,0.991928398609161,0.433970928192139,0.920087456703186,-0.077949538826943,0.993593275547028,"standing"
